id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
246,29535,"[40480, 4205, 252, 1845, 18896, 11606, 40481]","[[38018, 5089], [4914, 6821], [9514, 4914], [1061, 494, 813, 2141], [13249, 7524], [652, 25, 3035, 11959, 10734], [2832, 23488], [15022, 6953], [5940], [30645, 4785, 6821]]","[40480, 40482, 6018, 39236, 617, 18896, 5089, 40478, 40482, 500, 246, 1719, 5024, 240, 7087, 4914, 6821, 240, 9514, 4914, 240, 1061, 494, 813, 2141, 240, 13249, 7524, 240, 652, 25, 3035, 11959, 10734, 240, 2832, 23488, 240, 488, 15022, 6953, 1073, 3866, 40478, 40482, 4846, 1046, 5940, 485, 925, 9019, 14965, 40478, 40482, 9467, 500, 280, 13020, 23028, 498, 481, 16999, 6821, 40478, 40482, 6748, 18896, 5089, 666, 4914, 6821, 9019, 40478, 40482, 8240, 666, 35050, 277, 260, 660, 2212, 26855, 40478, 40482, 1495, 556, 5040, 6821, 488, 712, 941, 3012, 40478, 40482, 19007, 491, 43, 10353, 9378, 37473, 1511, 982, 507, 1073, 9019, 544, 24564, 488, 903, 2324, 504, 1495, 240, 670, 6828, 1571, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[1866, 1910, 6654, 4623, 4253, 7946, 2430, 3219, 4717, 1168]"
249,106135,"[40480, 30710, 3605, 246, 35844, 40481]","[[4914, 6821], [8300, 9540, 6089, 7087], [3605, 246, 1027, 619], [30710], [13249, 260, 11332, 29471, 484]]","[40480, 40482, 500, 246, 13733, 5024, 240, 2523, 4914, 6821, 488, 9540, 6089, 7087, 1073, 9126, 40478, 40482, 4620, 3605, 246, 1027, 619, 500, 1444, 240, 5521, 867, 6127, 40478, 40482, 2933, 4914, 6821, 9019, 715, 3605, 246, 6127, 40478, 40482, 1892, 1183, 666, 2111, 35844, 40478, 40482, 1495, 556, 25818, 29428, 40478, 40482, 35009, 556, 13249, 260, 11332, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[1910, 2200, 5469, 2001, 4293]"
251,100862,"[40480, 28020, 5867, 20836, 40481]","[[31801, 918, 15509, 5867, 5355, 21940], [1454, 3204], [6020], [15022, 796, 964], [5541, 4183], [6878, 678, 1948, 15520], [6167, 978, 955, 2763], [6167, 8304, 19104], [19888], [16954, 16064], [6444], [14524, 38037], [16201, 3959, 9191], [20323], [24991]]","[40480, 40482, 831, 25838, 5867, 500, 3204, 6828, 1571, 40478, 40482, 500, 246, 1220, 28058, 240, 4835, 836, 15022, 488, 5541, 4183, 500, 281, 13020, 23028, 6020, 1073, 9238, 40478, 40482, 9933, 240, 492, 6255, 6020, 40478, 40482, 14057, 6878, 678, 1948, 15520, 20836, 280, 1571, 40478, 40482, 9933, 40478, 40482, 8263, 556, 15022, 6020, 40478, 40482, 15242, 978, 955, 2763, 40478, 40482, 500, 246, 13, 773, 240, 2525, 277, 13020, 9082, 6020, 488, 14046, 955, 2763, 277, 2176, 240, 1073, 12745, 2039, 3166, 40478, 40482, 4846, 5867, 488, 3204, 240, 488, 8684, 8304, 19104, 40478, 40482, 9467, 260, 14046, 281, 1571, 40478, 40482, 4846, 19888, 40478, 40482, 2525, 822, 40478, 40482, 4846, 16954, 16064, 240, 280, 13020, 23028, 6444, 240, 488, 14524, 38037, 40478, 40482, 4846, 16201, 3959, 9191, 488, 20323, 40478, 40482, 9467, 280, 1571, 40478, 40482, 4846, 20836, 40478, 40482, 8263, 40478, 40482, 1325, 15405, 556, 15022, 240, 5541, 4183, 240, 488, 24991, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,"[1254, 7801, 4987, 3203, 6426, 6081, 2344, 2240, 6487, 7229, 6906, 4892, 405, 382, 5259]"
252,83698,"[40480, 1050, 4616, 2008, 565, 2113, 10734, 40481]","[[1061, 494, 813, 2141], [9514, 4914], [3137, 1050, 4616], [3137, 2008, 565, 2113], [3137, 955, 964], [3137, 734, 5612], [3137, 13249, 7524], [15022]]","[40480, 40482, 7087, 589, 16126, 500, 11868, 5024, 40478, 40482, 7033, 556, 6953, 488, 11332, 40478, 40482, 2454, 488, 5463, 491, 1423, 282, 1808, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[4623, 6654, 2895, 2906, 2776, 2856, 2832, 3184]"
256,58398,"[40480, 4714, 5639, 40481]","[[8780], [6444], [6812], [589, 260, 4001, 17918], [25388, 39727], [15000, 18347], [8467, 1179]]","[40480, 40482, 4914, 8780, 500, 246, 1719, 13733, 5024, 40478, 40482, 8297, 4846, 277, 278, 282, 3026, 6444, 240, 4869, 1073, 1092, 488, 12924, 40478, 40482, 4846, 8441, 23748, 742, 240, 566, 491, 246, 720, 240, 4869, 862, 861, 1183, 8616, 40478, 40482, 9467, 500, 17918, 240, 20941, 862, 40478, 40482, 3336, 9019, 666, 246, 4309, 35050, 7648, 272, 5895, 272, 277, 244, 15103, 260, 3612, 6847, 40478, 40482, 19007, 491, 43, 8393, 9378, 37473, 1511, 982, 507, 562, 10353, 1571, 522, 1073, 4309, 903, 2324, 40478, 40482, 6018, 617, 10906, 40478, 40482, 2548, 500, 6847, 40478, 40482, 2933, 25388, 39727, 715, 12187, 19093, 40478, 40482, 2523, 8441, 15953, 500, 246, 11868, 13733, 5024, 1073, 738, 4460, 40478, 40482, 8297, 4846, 5040, 6444, 240, 277, 13020, 9082, 491, 246, 720, 240, 4869, 1073, 6062, 14854, 1983, 40478, 40482, 6748, 500, 15000, 40478, 40482, 2933, 1209, 667, 3865, 715, 39727, 40478, 40482, 35009, 556, 8467, 1179, 40478, 40482, 19007, 491, 43, 8393, 9378, 37473, 1511, 982, 507, 562, 7648, 1571, 522, 1073, 4309, 903, 2324, 40478, 40482, 2548, 2314, 40478, 40482, 1892, 666, 280, 272, 277, 260, 3652, 5639, 556, 246, 2107, 2898, 40478, 40482, 6018, 485, 6859, 11444, 485, 2548, 2055, 40478, 40482, 2961, 500, 3048, 2240, 16507, 40478, 40481]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[840, 6906, 2499, 63, 5857, 7470, 5298]"
261,54445,"[40480, 18896, 979, 10122, 14809, 588, 27737, 40481]","[[8780], [17918], [5940], [2801, 30645, 4785, 6821], [26286, 29471, 484], [13249, 11332], [6913, 13326], [11951, 4914], [734, 5612], [6953], [38018, 5089]]","[40480, 40482, 9423, 8780, 500, 246, 2262, 282, 260, 660, 2212, 4835, 39587, 715, 11868, 2525, 40478, 40482, 9467, 500, 17918, 485, 925, 246, 4312, 272, 40478, 40482, 1547, 4846, 5940, 1073, 507, 544, 862, 16343, 40478, 40482, 9822, 6536, 240, 4846, 6821, 488, 5539, 1073, 9019, 6524, 1834, 40478, 40482, 18115, 2525, 488, 4846, 29471, 855, 240, 13326, 240, 4914, 240, 488, 734, 5612, 40478, 40482, 669, 9019, 544, 8400, 6720, 240, 4846, 18896, 5089, 240, 9822, 2327, 485, 1178, 23998, 10287, 40478, 40482, 4103, 2198, 500, 2107, 13714, 488, 1325, 15405, 556, 734, 5612, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,"[840, 2683, 4717, 1168, 6358, 4262, 1785, 7705, 5185, 6270, 1866]"
266,37099,"[40480, 3519, 12187, 10837, 15963, 40481]","[[15473, 10837], [9689], [8780], [2056, 19414], [5940], [6953], [11332], [712, 941, 3012]]","[40480, 40482, 7799, 862, 260, 12480, 10837, 3519, 40478, 40482, 1082, 277, 3652, 2951, 504, 2405, 4886, 500, 15963, 10906, 40478, 40482, 15963, 491, 1583, 5895, 260, 277, 278, 280, 485, 6642, 260, 277, 278, 280, 1571, 240, 522, 1073, 668, 8170, 240, 30120, 488, 1927, 715, 861, 1444, 481, 6913, 720, 40478, 40482, 851, 1229, 240, 1809, 556, 246, 5024, 240, 562, 284, 1571, 40478, 40482, 1082, 9689, 504, 2405, 4886, 4346, 3505, 40478, 40482, 2454, 556, 2405, 4886, 40478, 40482, 15963, 491, 1583, 284, 485, 287, 1571, 240, 522, 1073, 9238, 40478, 40482, 9933, 9689, 504, 2405, 4886, 40478, 40482, 18777, 40478, 40482, 1082, 8780, 488, 2056, 21453, 500, 280, 660, 2212, 26855, 40478, 40482, 2454, 40478, 40482, 15963, 491, 1583, 277, 260, 277, 278, 280, 485, 280, 1571, 240, 522, 1073, 8780, 544, 6737, 488, 21453, 544, 4941, 40478, 40482, 1892, 10837, 500, 1444, 2975, 477, 2903, 40478, 40482, 14352, 551, 2732, 40478, 40482, 1082, 500, 26855, 556, 21453, 260, 8780, 488, 9689, 40478, 40482, 4846, 5940, 240, 6953, 488, 11332, 40478, 40482, 24440, 1073, 12924, 40478, 40482, 9082, 666, 13995, 12304, 40478, 40482, 9154, 504, 2405, 4886, 260, 4346, 6239, 493, 23, 6522, 15473, 5070, 40478, 40482, 35009, 556, 712, 941, 3012, 40478, 40482, 15963, 491, 1583, 281, 485, 288, 1571, 240, 522, 1073, 6720, 240, 20137, 277, 278, 280, 1300, 40478, 40482, 1325, 15405, 556, 8947, 17163, 2056, 21453, 240, 645, 10114, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[331, 298, 840, 6335, 4717, 6270, 5319, 5168]"
270,50569,"[40480, 30902, 27838, 8780, 40481]","[[24, 969], [7304, 7524], [15341, 7898], [3137, 32669, 9414], [8828, 16361], [796, 964], [6444]]","[40480, 40482, 23667, 24, 969, 488, 7304, 7524, 500, 246, 1719, 19351, 10906, 40478, 40482, 3162, 2400, 15341, 21298, 240, 32669, 9414, 240, 8828, 16361, 488, 796, 964, 500, 246, 2399, 498, 6821, 4850, 40478, 40482, 4846, 485, 27838, 9019, 40478, 40482, 2030, 485, 246, 14057, 40478, 40482, 2454, 240, 18115, 2525, 240, 488, 32093, 562, 11421, 1571, 485, 277, 2088, 522, 1073, 24, 969, 640, 4941, 40478, 40482, 9933, 24, 969, 240, 488, 29649, 16361, 2165, 40478, 40482, 24440, 24, 969, 522, 4086, 500, 2044, 37453, 1073, 3866, 40478, 40482, 2294, 27838, 673, 944, 485, 19351, 10906, 240, 488, 4846, 6444, 40478, 40482, 5539, 240, 14917, 240, 715, 11868, 2525, 562, 6828, 485, 11083, 1571, 522, 1073, 9019, 6524, 1834, 240, 9822, 10450, 40478, 40482, 6018, 617, 2525, 240, 488, 1503, 8240, 1845, 27838, 9019, 666, 1845, 11287, 13135, 17192, 240, 1970, 277, 278, 282, 260, 3652, 2966, 2288, 40478, 40482, 6947, 7932, 30655, 40478, 40482, 2454, 491, 1098, 556, 2817, 12917, 240, 488, 6803, 504, 8677, 40478, 40482, 4086, 500, 11468, 1353, 6133, 562, 284, 1571, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2,"[5280, 159, 1527, 2810, 68, 1563, 6906]"
271,103878,"[40480, 13249, 1039, 1186, 16212, 25808, 40481]","[[16212, 25808], [13249, 7524], [6953], [20994, 8361], [6444], [8780]]","[40480, 40482, 23667, 13249, 7524, 240, 20994, 8361, 240, 6953, 488, 6444, 40478, 40482, 4233, 9019, 715, 481, 25808, 488, 851, 1229, 562, 280, 1808, 485, 13829, 481, 29433, 40478, 40482, 2525, 481, 8780, 500, 246, 19527, 6847, 240, 5539, 1073, 3746, 2507, 504, 1109, 2000, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[4114, 4253, 6270, 2022, 6906, 840]"
272,103901,"[40480, 13249, 13331, 16212, 25808, 40481]","[[16212, 25808], [8780], [21453], [13249], [13249, 7524], [6444], [13331]]","[40480, 40482, 13444, 25808, 1073, 4941, 40478, 40482, 1000, 25808, 640, 1236, 481, 13444, 240, 6672, 481, 10734, 271, 40478, 40482, 9423, 8780, 500, 6847, 40478, 40482, 4846, 19657, 17163, 21453, 240, 4835, 836, 1073, 4941, 40478, 40482, 4846, 13249, 17, 686, 240, 13249, 7524, 240, 6444, 488, 13331, 240, 2525, 2327, 40478, 40482, 9082, 715, 1845, 25808, 40478, 40482, 12517, 240, 32672, 32672, 26354, 240, 860, 4683, 16, 249, 240, 783, 25436, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[4114, 840, 5010, 4231, 4253, 6906, 4746]"
273,105366,"[40480, 4423, 27838, 8780, 40481]","[[24, 969], [6444], [11182], [1353]]","[40480, 40482, 15258, 240, 6742, 488, 5820, 481, 24, 969, 40478, 40482, 16172, 500, 277, 278, 280, 260, 3652, 3585, 40478, 40482, 1072, 589, 481, 16126, 500, 246, 1719, 2262, 5082, 40478, 40482, 2030, 485, 246, 14057, 40478, 40482, 18115, 481, 2525, 488, 5539, 240, 9822, 2528, 240, 562, 7648, 1571, 240, 522, 1073, 481, 24, 969, 640, 2022, 40478, 40482, 673, 944, 481, 9019, 500, 246, 2044, 37453, 522, 37588, 40478, 40482, 2294, 481, 673, 944, 485, 481, 5082, 40478, 40482, 5539, 14917, 715, 963, 954, 2525, 240, 9822, 2528, 240, 562, 277, 485, 277, 260, 277, 278, 280, 1808, 240, 522, 1073, 481, 27838, 8780, 544, 963, 2377, 40478, 40482, 580, 3140, 595, 485, 851, 507, 25343, 40478, 40482, 6018, 617, 481, 2525, 40478, 40482, 9467, 481, 1845, 27838, 8780, 562, 246, 2176, 522, 867, 485, 4390, 725, 2525, 40478, 40482, 9082, 666, 2698, 1845, 17192, 240, 1970, 277, 278, 282, 3652, 498, 2288, 491, 481, 1495, 498, 1183, 7932, 40478, 40482, 6947, 481, 9861, 498, 1183, 7932, 40478, 40482, 2454, 488, 3383, 485, 848, 485, 844, 7858, 40478, 40482, 12446, 481, 17192, 488, 8658, 746, 562, 609, 485, 1203, 2372, 40478, 40481]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5280, 6906, 710, 7655]"
274,44417,"[40480, 19789, 4537, 500, 6821, 22102, 40481]","[[17918], [25845, 8111, 11332], [8780], [6821], [8441], [559, 1164, 14516], [11434], [14721, 17, 686], [14721, 7524]]","[40480, 40482, 4086, 17918, 240, 11332, 488, 8780, 1073, 9126, 40478, 40482, 4846, 6821, 240, 4086, 1073, 9019, 5526, 246, 2215, 40478, 40482, 3916, 1634, 17532, 504, 246, 4309, 1874, 7086, 3334, 1073, 3866, 40478, 40482, 2454, 488, 8658, 746, 6828, 1571, 40478, 40482, 3612, 22102, 1210, 5458, 498, 10369, 559, 5468, 2405, 1073, 280, 4397, 2377, 40478, 40482, 1892, 666, 282, 30378, 9410, 240, 1495, 1183, 556, 246, 35148, 40478, 40482, 6748, 22102, 485, 496, 1343, 19789, 4537, 2055, 240, 3612, 666, 4537, 40478, 40482, 4233, 1495, 556, 8441, 240, 35009, 556, 14516, 240, 1082, 670, 281, 30378, 2951, 504, 35050, 10906, 16505, 40478, 40482, 2454, 488, 8658, 746, 6828, 1571, 40478, 40482, 19007, 500, 246, 29121, 1845, 10906, 670, 7648, 1571, 522, 1073, 4309, 903, 2324, 40478, 40482, 2548, 781, 6255, 40478, 40482, 19789, 4537, 271, 260, 23667, 589, 16126, 500, 246, 5024, 40478, 40482, 7087, 862, 40478, 40482, 3612, 3093, 1901, 23028, 498, 9019, 666, 4537, 40478, 40482, 512, 759, 925, 1203, 1808, 2339, 498, 720, 488, 9649, 4537, 9233, 862, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[2683, 1119, 840, 1170, 2499, 6416, 422, 4390, 4384]"
277,98493,"[40480, 482, 8730, 831, 21375, 9319, 6821, 40481]","[[27, 12870, 249, 6821], [482, 8730], [10444, 6020], [3137, 734, 5612], [3137, 20930, 510], [11332], [3605, 246, 5339]]","[40480, 40482, 1892, 6821, 2975, 477, 2903, 666, 1667, 277, 278, 280, 260, 3652, 2377, 3585, 40478, 40482, 9154, 500, 2433, 8556, 500, 7754, 5465, 40478, 40482, 7087, 482, 8730, 240, 10444, 6020, 240, 734, 5612, 240, 20930, 510, 488, 11332, 500, 1220, 5024, 40478, 40482, 8240, 715, 6821, 40478, 40482, 831, 25838, 491, 1423, 282, 1808, 488, 609, 485, 292, 1808, 240, 1927, 1098, 40478, 40482, 729, 2525, 903, 6697, 40478, 40482, 6018, 6821, 617, 831, 478, 4481, 40478, 40482, 10553, 485, 282, 1220, 903, 6697, 5468, 5909, 500, 7443, 40478, 40482, 20761, 280, 1901, 23028, 831, 478, 4481, 715, 1183, 2399, 498, 6821, 40478, 40482, 903, 1107, 1073, 6821, 544, 2022, 488, 668, 6033, 485, 9423, 240, 670, 282, 1571, 40478, 40482, 4103, 556, 5339, 40478, 40482, 4103, 556, 10767, 18998, 3605, 246, 5339, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[4040, 5125, 5006, 2856, 2909, 5319, 5469]"
278,93054,"[40480, 9319, 34058, 35135, 40481]","[[4787, 34058], [6812], [21453], [4914, 6821], [11332], [629, 2338, 6821], [8780], [14581, 26, 2410, 22102]]","[40480, 40482, 485, 1892, 27708, 240, 512, 759, 1529, 8780, 260, 26327, 6913, 7933, 500, 1082, 498, 481, 8780, 40478, 40482, 5539, 34058, 5175, 485, 6054, 40478, 40482, 9933, 862, 40478, 40482, 7087, 34058, 240, 6812, 240, 21453, 240, 4914, 6821, 240, 11332, 488, 629, 2338, 6821, 1281, 40478, 40482, 8658, 746, 9019, 491, 1423, 277, 2088, 40478, 40482, 1189, 7720, 498, 14581, 26, 2410, 22102, 40478, 40482, 1892, 246, 6278, 280, 244, 2144, 240, 5161, 822, 589, 10362, 40478, 40482, 2454, 5040, 17532, 556, 246, 5393, 4850, 485, 7154, 9268, 40478, 40482, 6143, 17532, 620, 525, 512, 604, 280, 5458, 562, 1183, 15524, 40478, 40482, 4233, 481, 17532, 556, 6737, 8780, 40478, 40482, 1072, 277, 6894, 1901, 9082, 498, 34058, 9019, 491, 481, 1495, 498, 481, 6278, 40478, 40482, 6748, 22102, 715, 649, 7597, 246, 9855, 40478, 40482, 1082, 504, 862, 260, 28742, 15473, 5070, 40478, 40482, 4233, 1495, 556, 8780, 40478, 40482, 19007, 491, 43, 22328, 9378, 37473, 1511, 982, 507, 562, 7379, 1571, 40478, 40482, 4103, 2107, 40478, 40482, 485, 9233, 481, 35135, 781, 6913, 240, 8780, 1109, 2000, 498, 15524, 488, 5507, 862, 40478, 40482, 19007, 669, 1388, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[3087, 2499, 5010, 1910, 5319, 2591, 840, 5358]"
279,59403,"[40480, 4851, 831, 20040, 5409, 40481]","[[8780], [6444], [8441, 23748, 742], [4851, 831, 20040], [17918], [15473, 10166], [15473, 8361], [9514, 4914], [4564, 17, 686], [837, 7327], [8441, 15953], [4564, 7524]]","[40480, 40482, 4914, 6444, 488, 8780, 40478, 40482, 4846, 8441, 23748, 742, 488, 277, 1901, 9082, 4851, 831, 20040, 40478, 40482, 3423, 485, 2523, 40478, 40482, 29913, 17918, 240, 15473, 10166, 488, 15473, 8361, 40478, 40482, 4846, 17918, 485, 9019, 556, 9514, 4914, 240, 2827, 488, 3192, 556, 2832, 16126, 40478, 40482, 4846, 4564, 17, 686, 240, 837, 7327, 488, 6062, 7904, 8441, 15953, 40478, 40482, 8780, 488, 17918, 531, 5560, 2044, 5409, 6847, 40478, 40482, 19007, 491, 43, 8393, 9378, 562, 20218, 1571, 40478, 40482, 9082, 31757, 715, 12187, 5409, 1000, 843, 500, 1845, 6847, 40478, 40482, 2548, 488, 22848, 241, 1557, 6255, 3505, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[840, 6906, 2512, 3344, 2683, 335, 332, 6654, 5068, 7642, 2509, 5058]"
280,96593,"[40480, 8878, 13995, 29053, 1525, 31894, 246, 1531, 5, 10844, 10841, 40481]","[[10444, 6020], [10837], [21453], [17195, 6953], [6812]]","[40480, 40482, 2525, 481, 6020, 500, 246, 292, 260, 291, 3652, 28058, 40478, 40482, 4846, 481, 15786, 498, 13995, 566, 491, 246, 720, 485, 3922, 6883, 1281, 40478, 40482, 17143, 10362, 498, 10837, 556, 10362, 498, 19414, 40478, 40482, 5539, 1547, 715, 11868, 2525, 240, 1927, 481, 10837, 1073, 4941, 240, 595, 2507, 40478, 40482, 9933, 10837, 500, 246, 588, 14185, 240, 2642, 6020, 40478, 40482, 925, 881, 28058, 544, 963, 2698, 562, 1428, 1529, 40478, 40482, 500, 246, 5024, 240, 2523, 6812, 556, 246, 7158, 1073, 2314, 738, 4460, 40478, 40482, 6953, 485, 3301, 40478, 40482, 4846, 481, 10837, 240, 3336, 714, 485, 2454, 10837, 2055, 556, 8441, 40478, 40482, 2294, 485, 28058, 240, 2525, 280, 13020, 23028, 498, 3953, 6020, 1073, 7273, 1579, 40478, 40482, 4846, 481, 9019, 240, 2933, 507, 551, 40478, 40482, 5898, 240, 2583, 481, 7858, 485, 11868, 260, 1583, 40478, 40482, 3033, 481, 6847, 2528, 485, 3922, 6883, 40478, 40482, 669, 481, 2695, 544, 2507, 240, 2454, 481, 28058, 556, 246, 3505, 240, 1300, 28058, 609, 260, 737, 714, 240, 6018, 1525, 31894, 240, 4536, 811, 3505, 556, 563, 9649, 737, 714, 666, 28058, 488, 5539, 481, 728, 737, 240, 1300, 1793, 1323, 1073, 9649, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[5006, 5648, 5010, 1573, 2499]"
281,83410,"[40480, 4413, 36672, 7056, 40481]","[[8441, 15953], [6444], [15000], [29751, 17729], [8467, 1179], [11951, 4914], [7732, 5317]]","[40480, 40482, 2523, 8441, 15953, 1073, 6062, 568, 595, 2832, 40478, 40482, 8297, 4846, 6444, 40478, 40482, 4846, 15000, 240, 2400, 17729, 488, 8467, 1179, 40478, 40482, 19007, 500, 246, 5895, 260, 3652, 28742, 7056, 6847, 562, 6828, 1571, 491, 20876, 9378, 37473, 1511, 982, 507, 40478, 40482, 2548, 40478, 40482, 1495, 556, 2654, 5581, 6198, 4914, 40478, 40482, 1325, 15405, 556, 11559, 5317, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,"[2509, 6906, 7449, 6097, 5298, 7705, 3239]"
