id,i,name_tokens,ingredient_tokens,steps_tokens,techniques,calorie_level,ingredient_ids
129163,21413,"[40480, 31782, 8511, 13099, 14259, 40481]","[[8511, 13099, 14259], [15022, 796, 964], [6953], [1301, 11332], [15022, 8361]]","[40480, 40482, 1892, 1220, 16549, 589, 715, 500, 481, 14259, 488, 2404, 481, 15022, 796, 964, 500, 481, 16549, 40478, 40482, 2454, 488, 8658, 746, 10308, 522, 609, 485, 281, 1460, 40478, 40482, 6018, 481, 14259, 617, 481, 9188, 562, 280, 260, 281, 1808, 781, 6913, 485, 2030, 485, 1241, 844, 7858, 40478, 40482, 1233, 10906, 485, 16708, 9378, 40478, 40482, 35009, 481, 14259, 556, 6953, 240, 1301, 11332, 488, 15022, 8361, 40478, 40482, 1082, 481, 14259, 504, 1495, 498, 246, 8967, 488, 674, 500, 246, 6847, 40478, 40482, 1082, 500, 10906, 240, 488, 14259, 491, 16708, 9378, 250, 562, 7379, 1571, 40478, 40482, 18115, 481, 10906, 7858, 485, 481, 16053, 4094, 40478, 40482, 1357, 500, 481, 10906, 562, 292, 1808, 40478, 40482, 781, 6255, 240, 1300, 481, 10906, 7858, 609, 485, 43, 8393, 9378, 488, 5539, 14259, 562, 7379, 1571, 491, 525, 7858, 40478, 40482, 6018, 481, 14259, 488, 851, 1683, 562, 6828, 1571, 781, 13292, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[5719, 3203, 6270, 590, 3217]"
282065,28296,"[40480, 14825, 12817, 7, 12278, 556, 38502, 5089, 10734, 40481]","[[12817, 7, 12278], [1430, 11434], [16476, 10734], [593, 1648, 37151, 6821], [529, 4511, 246, 6821], [6167, 20323], [734, 744, 3707, 6821]]","[40480, 40482, 5539, 240, 21662, 296, 9933, 12817, 7, 12278, 557, 1490, 7720, 6054, 40478, 40482, 1000, 525, 544, 6913, 240, 2507, 481, 5089, 500, 246, 11868, 19527, 6847, 40478, 40482, 21662, 296, 9933, 562, 954, 260, 4739, 24226, 267, 40478, 40482, 729, 2525, 10906, 485, 43, 8393, 40478, 40482, 14218, 16670, 34, 291, 6847, 40478, 40482, 1233, 2913, 40478, 40482, 7087, 5089, 488, 16476, 10734, 40478, 40482, 9082, 281, 7420, 498, 10734, 666, 2695, 498, 35050, 6847, 40478, 40482, 1233, 2913, 40478, 40482, 500, 246, 11868, 5024, 240, 23667, 1203, 7420, 593, 1648, 37151, 556, 529, 4511, 246, 488, 20323, 40478, 40482, 9082, 9019, 666, 246, 3385, 24, 2989, 2165, 240, 1892, 811, 566, 2061, 240, 5654, 666, 15657, 12304, 40478, 40482, 1955, 2232, 12304, 666, 10734, 500, 6847, 40478, 40482, 861, 589, 12304, 604, 694, 1958, 488, 11312, 827, 1676, 1281, 240, 8240, 5040, 10734, 715, 12304, 40478, 40482, 35009, 556, 5040, 593, 1648, 37151, 40478, 40482, 19007, 562, 7648, 1571, 40478, 40482, 35009, 556, 734, 744, 3707, 40478, 40482, 19007, 562, 5895, 725, 1571, 40478, 40482, 4103, 2198, 40478, 40482, 30383, 267, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[4558, 3484, 6711, 4836, 6085, 2212, 5180]"
257310,43147,"[40480, 2394, 498, 5317, 20384, 40481]","[[23948], [5317], [13473, 5317], [7023, 37906]]","[40480, 40482, 7087, 844, 7858, 23948, 488, 6737, 5317, 40478, 40482, 8658, 746, 1073, 6062, 40478, 40482, 562, 2961, 3828, 605, 23474, 616, 1598, 580, 557, 909, 557, 1444, 531, 2088, 562, 1163, 260, 885, 1608, 507, 635, 921, 557, 928, 557, 281, 1808, 522, 725, 40478, 40482, 14352, 244, 952, 8034, 244, 7087, 551, 556, 246, 1220, 21470, 1742, 1580, 522, 246, 1901, 9082, 40478, 40482, 3612, 666, 246, 2215, 522, 3852, 557, 512, 2275, 40478, 40482, 3612, 4537, 500, 37906, 240, 7327, 522, 728, 571, 14719, 522, 11606, 500, 13473, 5317, 40478, 40482, 1082, 952, 8034, 500, 1220, 2405, 7023, 7420, 488, 22030, 507, 666, 531, 2203, 5317, 7023, 2394, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[2944, 1375, 2163, 961]"
180262,26640,"[40480, 25845, 8111, 19888, 629, 3, 915, 23512, 745, 40481]","[[629, 3, 915, 23512, 745], [6020], [8780], [15022, 796, 964], [19888], [3137, 734, 5612], [3137, 19104], [2056, 21453], [25845, 8111, 11332], [17918], [2832, 1454, 3204], [2262, 4914], [734, 744, 3707, 6821], [6953]]","[40480, 40482, 5539, 20836, 5175, 485, 7720, 40478, 40482, 9423, 8780, 556, 481, 6020, 500, 246, 1719, 28058, 715, 11868, 260, 1583, 2525, 40478, 40482, 4846, 15022, 488, 19888, 240, 5539, 1073, 19888, 1300, 3390, 240, 568, 587, 595, 3383, 15022, 485, 2507, 40478, 40482, 4846, 734, 5612, 240, 19104, 240, 19414, 240, 488, 25845, 8111, 11332, 40478, 40482, 4835, 836, 562, 277, 2176, 40478, 40482, 4846, 17918, 240, 7087, 8400, 488, 4846, 3204, 40478, 40482, 32093, 562, 6828, 2460, 674, 4846, 4914, 488, 2525, 822, 40478, 40482, 9933, 20836, 488, 4846, 485, 10734, 556, 1444, 498, 481, 16999, 6821, 40478, 40482, 6748, 500, 2327, 1073, 6821, 544, 6737, 40478, 40482, 6953, 4309, 40478, 40482, 645, 10734, 544, 834, 2808, 240, 3423, 13528, 1073, 10734, 8059, 1778, 40478, 40482, 1325, 15405, 556, 17163, 734, 5612, 488, 8947, 16999, 6821, 40478, 40482, 4103, 2198, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2592, 4987, 840, 3203, 6487, 2856, 2847, 6335, 1119, 2683, 2461, 3668, 5180, 6270]"
146444,168409,"[40480, 7304, 22090, 9514, 4914, 5339, 40481]","[[17918], [15473, 8361], [15473, 10166], [1430, 857, 643, 1631], [6953], [7424, 745], [2507, 6444], [6812], [15000], [9514, 4914], [7304], [837, 7327]]","[40480, 40482, 729, 2525, 481, 10906, 485, 43, 28852, 250, 500, 246, 1220, 5024, 240, 29913, 1281, 17918, 240, 15473, 8361, 240, 15473, 10166, 240, 857, 643, 1631, 240, 488, 6953, 40478, 40482, 1233, 2913, 40478, 40482, 500, 246, 1719, 5024, 240, 4914, 8780, 488, 6444, 1073, 12924, 40478, 40482, 4846, 6812, 488, 15000, 240, 4869, 1073, 3866, 40478, 40482, 6748, 2832, 16126, 488, 9514, 4914, 26835, 666, 481, 3071, 1003, 9019, 1073, 668, 9126, 40478, 40482, 587, 538, 715, 7087, 267, 481, 22306, 994, 580, 246, 909, 2377, 488, 22559, 40478, 40482, 6748, 500, 7304, 488, 837, 7327, 488, 2933, 666, 246, 35050, 488, 1874, 7086, 53, 34, 46, 34, 281, 260, 3652, 16594, 6847, 488, 3866, 551, 481, 1495, 40478, 40482, 19007, 562, 277, 2088, 491, 43, 28852, 250, 522, 1073, 246, 32461, 13908, 500, 481, 2732, 2323, 551, 2698, 40478, 40482, 851, 2548, 6251, 500, 481, 6847, 562, 5895, 1571, 240, 674, 1300, 551, 504, 246, 6859, 8967, 488, 2548, 40478, 40482, 5507, 3689, 500, 14653, 488, 2961, 491, 844, 7858, 10308, 40478, 40482, 4103, 1595, 4204, 522, 556, 4914, 6821, 40478, 40482, 3545, 267, 40478, 40482, 2191, 277, 16594, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,"[2683, 332, 335, 3489, 6270, 4574, 800, 2499, 7449, 6654, 150, 7642]"
248556,116412,"[40480, 783, 10837, 556, 30474, 3792, 27713, 40481]","[[1353], [30474, 9264], [12227, 712, 941, 3012], [1845, 712, 941, 3012], [1061, 494, 813, 2141], [4019, 9080, 10444, 6020], [3137, 13249, 7524], [15022, 796, 527], [3927, 765, 10837], [24001, 596, 5991], [3137, 25, 555, 480, 15094]]","[40480, 40482, 2030, 277, 13020, 9082, 1353, 485, 14057, 500, 1220, 4835, 39587, 40478, 40482, 4846, 30474, 40478, 40482, 6018, 617, 2525, 40478, 40482, 2454, 488, 851, 9468, 7648, 1571, 40478, 40482, 7087, 500, 712, 941, 3012, 240, 674, 1061, 494, 813, 2141, 240, 10444, 6020, 240, 13249, 7524, 240, 488, 15022, 40478, 40482, 1082, 10837, 500, 5082, 556, 1046, 1705, 31331, 1353, 485, 2454, 40478, 40482, 2030, 485, 14057, 488, 5539, 1073, 668, 4941, 240, 670, 7379, 260, 10353, 1571, 40478, 40482, 9933, 40478, 40482, 2548, 2314, 40478, 40482, 3336, 2327, 504, 10837, 485, 4620, 13980, 488, 4756, 1189, 40478, 40482, 35009, 556, 24001, 596, 5991, 40478, 40482, 1082, 280, 10837, 504, 1183, 498, 287, 6786, 40478, 40482, 20761, 556, 30474, 3792, 27713, 40478, 40482, 35009, 556, 25, 555, 480, 15094, 488, 4103, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[7655, 6241, 6581, 3792, 4623, 5006, 2832, 3203, 2633, 2682, 2777]"
168082,8511,"[40480, 5317, 22090, 31711, 5409, 1092, 40481]","[[17918], [6444], [20613], [15473, 8361], [15473, 10166], [6953], [32301, 10734], [4204, 637, 15, 5940], [2274, 10841, 6020], [6167, 2654, 5581, 10207, 11125], [837, 7327], [6913, 7933], [23618, 6444]]","[40480, 40482, 729, 2525, 10906, 485, 43, 28852, 250, 40478, 40482, 23667, 17918, 488, 1115, 284, 16126, 500, 246, 1719, 5024, 240, 9822, 556, 246, 29369, 40478, 40482, 23667, 32301, 10734, 240, 5940, 488, 6020, 40478, 40482, 4846, 485, 17918, 9019, 240, 9822, 668, 1073, 9050, 40478, 40482, 9467, 500, 10207, 11125, 488, 837, 7327, 40478, 40482, 2933, 666, 246, 5895, 260, 3652, 20440, 1983, 6847, 11364, 556, 6913, 7933, 40478, 40482, 19007, 491, 43, 28852, 250, 562, 11421, 1571, 522, 1073, 6195, 3226, 485, 2140, 841, 617, 2000, 498, 6847, 40478, 40482, 2548, 504, 246, 6859, 8967, 40478, 40482, 35009, 556, 23618, 6444, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,"[2683, 6906, 1584, 332, 335, 6270, 170, 5498, 1043, 2371, 7642, 1786, 5695]"
92023,99316,"[40480, 14995, 16134, 4017, 14368, 8780, 25084, 40481]","[[14368, 8780], [4017], [24481, 7087], [17869, 6020], [1353], [8441], [9426, 260, 2417, 5317, 9079], [7424, 745]]","[40480, 40482, 7, 1411, 305, 43, 8393, 1584, 246, 50, 34, 6682, 3652, 6847, 556, 18710, 14653, 488, 674, 7933, 556, 3567, 3261, 40478, 40482, 23667, 24481, 7087, 556, 481, 6020, 240, 8441, 240, 488, 481, 280, 13020, 23028, 498, 1353, 1073, 14965, 40478, 40482, 8240, 22306, 666, 3572, 6847, 40478, 40482, 19007, 562, 6828, 1571, 522, 1073, 2898, 2323, 551, 498, 2732, 24609, 40478, 40482, 3383, 25084, 485, 2548, 562, 670, 11421, 1571, 40478, 40482, 23667, 4017, 488, 14368, 8780, 500, 246, 1220, 5024, 488, 7087, 8400, 40478, 40482, 9019, 812, 580, 9623, 40478, 40482, 861, 481, 25084, 604, 16000, 240, 2685, 2933, 481, 4017, 278, 14368, 8780, 9019, 715, 481, 1495, 40478, 40482, 1233, 500, 481, 8618, 10, 2273, 2175, 562, 246, 1026, 1571, 485, 1233, 40478, 40482, 23667, 9426, 260, 2417, 5317, 9079, 556, 481, 281, 13020, 23028, 498, 8780, 40478, 40482, 9423, 500, 481, 15963, 562, 670, 6828, 260, 11421, 2460, 40478, 40482, 9467, 1073, 3866, 40478, 40482, 2933, 715, 481, 4017, 278, 14368, 8780, 31757, 40478, 40482, 2548, 500, 481, 8618, 10, 2273, 3227, 1073, 1233, 240, 670, 277, 2088, 40478, 40482, 1892, 666, 19118, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[5261, 3723, 806, 7557, 7655, 2499, 1388, 4574]"
35888,33163,"[40480, 16, 18927, 24407, 22733, 1573, 251, 40481]","[[25905], [19414], [6444], [6953], [1454, 26285], [17869, 6020], [3484, 23488], [38139, 10107]]","[40480, 40482, 18844, 481, 25905, 557, 19657, 557, 1743, 40478, 40482, 507, 994, 7864, 670, 5895, 7420, 40478, 40482, 1082, 500, 246, 1719, 5024, 40478, 40482, 24186, 18844, 481, 19414, 488, 4846, 485, 481, 25905, 40478, 40482, 4846, 277, 278, 281, 498, 481, 6444, 488, 6953, 488, 7087, 862, 40478, 40482, 851, 1229, 1000, 6913, 481, 6089, 40478, 40482, 23667, 481, 1346, 498, 481, 16126, 500, 246, 4835, 39587, 488, 14057, 1162, 562, 284, 1571, 40478, 40482, 2198, 8240, 715, 481, 25905, 488, 9467, 963, 862, 40478, 40482, 8658, 746, 491, 1423, 566, 850, 40478, 40482, 616, 9540, 5415, 862, 562, 670, 246, 2106, 40478, 40481]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[893, 5010, 6906, 6270, 7799, 7557, 7977, 1133]"
99355,67492,"[40480, 38450, 5082, 4564, 559, 1164, 5867, 556, 23750, 501, 29702, 40481]","[[5867, 4299], [17918], [559, 1164, 14516], [6953], [11332], [14368, 6020], [21453], [2832, 1454, 3204], [5867, 6168, 4386, 504, 38439, 541], [9230, 789, 607], [1353], [4564, 7524], [4465, 29487, 6444], [1845, 8304, 22942, 16064], [1430, 10848], [37754, 10734], [4564], [23750, 8684, 501, 29702], [954, 260, 4739, 9514, 4914]]","[40480, 40482, 21662, 5867, 488, 6981, 2832, 40478, 40482, 7087, 559, 1164, 14516, 240, 6953, 240, 17918, 240, 488, 11332, 1281, 500, 246, 5024, 40478, 40482, 3135, 481, 5867, 556, 481, 17918, 9019, 488, 14046, 500, 481, 6020, 500, 246, 1719, 28058, 240, 729, 6720, 715, 11868, 260, 1583, 2525, 40478, 40482, 14046, 485, 246, 1875, 240, 11868, 2507, 3184, 504, 1109, 2000, 40478, 40482, 11343, 504, 718, 889, 5867, 512, 604, 240, 512, 1598, 966, 485, 587, 725, 815, 566, 17588, 40478, 40482, 587, 538, 1496, 2529, 481, 5867, 267, 40478, 40482, 6018, 481, 5867, 617, 481, 28058, 488, 1082, 500, 246, 1719, 38450, 5082, 40478, 40482, 500, 246, 1220, 5024, 240, 7087, 21453, 240, 3204, 240, 488, 6168, 4386, 504, 38439, 1024, 40478, 40482, 8240, 715, 481, 5867, 40478, 40482, 2454, 488, 5539, 504, 954, 240, 284, 260, 288, 1808, 40478, 40482, 1300, 504, 1583, 488, 6018, 5867, 240, 2621, 589, 481, 20483, 500, 481, 38450, 5082, 40478, 40482, 38502, 260, 491, 616, 1579, 249, 649, 485, 2525, 481, 10906, 485, 44, 8393, 488, 256, 9238, 609, 256, 481, 5867, 246, 1378, 504, 246, 11274, 5070, 240, 580, 4019, 3140, 595, 485, 3667, 507, 645, 512, 3846, 485, 587, 616, 267, 40478, 40482, 29369, 481, 9230, 789, 607, 488, 1353, 1281, 488, 9467, 666, 481, 38450, 5082, 40478, 40482, 674, 4846, 589, 498, 481, 10734, 16126, 2303, 9514, 4914, 488, 5539, 504, 1583, 562, 7648, 1571, 40478, 40482, 29369, 481, 9514, 4914, 666, 481, 10734, 488, 4103, 715, 6878, 556, 481, 5867, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,"[1288, 2683, 6416, 6270, 5319, 5276, 5010, 2461, 1249, 1833, 7655, 5058, 3355, 3773, 3512, 6696, 5038, 7195, 6654]"
316180,34139,"[40480, 1093, 16, 564, 557, 19351, 5474, 10404, 9021, 40481]","[[8780], [17918], [2507, 6444], [8441], [15473, 8361], [1430, 15341], [6953], [1430, 21447, 7869], [1430, 796, 964], [21070, 24106]]","[40480, 40482, 500, 246, 5024, 240, 2523, 481, 8780, 6828, 2460, 522, 1073, 8170, 40478, 40482, 23667, 481, 5040, 16126, 240, 2303, 562, 481, 501, 29702, 240, 500, 246, 1220, 5024, 40478, 40482, 4846, 1444, 498, 616, 9019, 666, 481, 8780, 40478, 40482, 9467, 1073, 5811, 40478, 40482, 4846, 481, 5040, 17918, 9019, 488, 277, 278, 281, 3026, 501, 29702, 488, 9467, 1073, 5811, 40478, 40482, 18830, 17532, 500, 1444, 40478, 40482, 504, 4309, 1874, 7086, 3334, 3612, 566, 8487, 1479, 481, 17532, 485, 277, 278, 292, 244, 23171, 40478, 40482, 1892, 666, 10114, 9068, 240, 1082, 504, 35050, 11274, 5070, 488, 22830, 556, 5040, 501, 29702, 40478, 40482, 7035, 556, 1420, 1444, 498, 17532, 40478, 40482, 19007, 491, 43, 8393, 9378, 292, 260, 5895, 1571, 240, 522, 1073, 903, 2324, 40478, 40482, 2548, 504, 11274, 5070, 566, 2176, 40478, 40482, 6018, 488, 3383, 485, 2548, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[840, 2683, 800, 2499, 332, 3497, 6270, 3527, 3498, 629]"
333705,135510,"[40480, 1494, 273, 7322, 3835, 40481]","[[20003], [1742, 540, 5809, 26285], [1294, 2507, 6444], [4465, 29487, 15022], [652, 25, 3035, 11959, 10734], [2568, 21275, 10734], [592, 5552, 23488], [712, 941, 3012], [13249, 7524], [4019, 9080, 10444, 6020], [5867, 3835]]","[40480, 40482, 7087, 831, 478, 4481, 16126, 1281, 40478, 40482, 831, 25838, 5867, 3835, 500, 616, 9019, 562, 491, 1423, 280, 1808, 40478, 40482, 729, 2525, 10906, 485, 3938, 2546, 282, 40478, 40482, 1082, 3835, 500, 15473, 5465, 488, 8052, 600, 640, 589, 2055, 8563, 248, 556, 10734, 40478, 40482, 19007, 562, 11083, 1571, 240, 1927, 488, 829, 1678, 861, 7379, 1571, 40478, 40482, 1300, 10906, 609, 485, 3938, 2546, 288, 488, 5539, 562, 1444, 531, 2088, 240, 829, 1678, 488, 1927, 10450, 40478, 40482, 507, 535, 2283, 485, 1178, 829, 1678, 557, 998, 512, 823, 481, 10734, 504, 481, 1589, 485, 21058, 1144, 512, 823, 481, 3835, 485, 1558, 31403, 40478, 40481]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[4053, 339, 2045, 3353, 7946, 7049, 2148, 5168, 4253, 5006, 1310]"
359127,66244,"[40480, 10994, 6444, 9021, 40481]","[[17918], [15473, 8361], [6444], [6953], [8441], [5940], [17869, 6020], [1353]]","[40480, 40482, 29913, 17918, 488, 15473, 8361, 1281, 40478, 40482, 4846, 6444, 240, 6953, 240, 8441, 488, 5940, 40478, 40482, 12172, 485, 925, 246, 3866, 17532, 40478, 40482, 3612, 551, 488, 1892, 666, 277, 278, 280, 244, 34, 277, 278, 282, 244, 34, 277, 244, 14122, 40478, 40482, 2525, 6020, 500, 1435, 28058, 277, 278, 281, 1585, 485, 43, 6828, 9378, 250, 40478, 40482, 14046, 17532, 3585, 240, 7533, 566, 491, 246, 720, 240, 1457, 881, 600, 587, 538, 3261, 1281, 40478, 40482, 6018, 617, 6020, 669, 488, 9933, 504, 2405, 4886, 669, 13241, 903, 2324, 40478, 40482, 485, 925, 481, 18929, 240, 2525, 481, 6444, 488, 1353, 500, 246, 1220, 4835, 39587, 715, 11868, 2525, 240, 6536, 9822, 1073, 507, 6524, 1834, 40478, 40482, 645, 246, 1220, 2869, 20426, 500, 1353, 1111, 6835, 240, 507, 544, 1011, 40478, 40482, 4846, 10994, 17532, 3585, 485, 17881, 488, 2327, 9467, 485, 3135, 589, 3585, 13241, 40478, 40482, 1082, 9021, 504, 11274, 5070, 1809, 556, 15240, 2405, 488, 3383, 485, 2548, 488, 1233, 40478, 40482, 1082, 500, 3385, 24, 2989, 3594, 2165, 522, 728, 10807, 1098, 17533, 34038, 488, 1111, 6835, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,"[2683, 332, 6906, 6270, 2499, 4717, 7557, 7655]"
17691,34234,"[40480, 7927, 12193, 25905, 12434, 10342, 40481]","[[25905], [17869, 6020], [23488, 14516], [543, 1488, 5454], [1353], [6953], [693, 1209, 2087, 8361]]","[40480, 40482, 2525, 6020, 500, 246, 4835, 39587, 504, 246, 11868, 5609, 488, 4846, 23488, 14516, 488, 543, 1488, 5454, 40478, 40482, 669, 481, 23488, 16671, 3842, 240, 2198, 4846, 481, 17163, 25905, 40478, 40482, 4846, 6953, 488, 693, 1209, 2087, 8361, 240, 277, 278, 282, 3026, 1353, 240, 488, 2454, 481, 4835, 39587, 556, 246, 2240, 260, 8053, 3403, 40478, 40482, 21596, 861, 5895, 1571, 240, 9467, 481, 2749, 21, 2868, 240, 488, 2454, 833, 40478, 40482, 7035, 861, 5895, 1571, 240, 488, 645, 5486, 4846, 803, 725, 1353, 40478, 40482, 861, 284, 1571, 240, 481, 1353, 636, 604, 16421, 40478, 40482, 6296, 811, 481, 20431, 240, 9467, 1098, 725, 240, 488, 4103, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[893, 7557, 4884, 7447, 7655, 6270, 7338]"
284628,27994,"[40480, 3385, 4404, 29852, 3248, 9540, 40481]","[[3137, 32043, 1174, 23996], [790, 519, 6330, 1174, 23996], [4787, 22075], [978, 21453], [3066, 795], [11197, 260, 4739, 9514, 4914], [1061, 494, 813, 2141], [3572, 1338, 21172, 5465], [6953], [15022, 8361], [11332], [6444]]","[40480, 40482, 500, 246, 1719, 5024, 240, 8263, 1281, 589, 498, 481, 37749, 40478, 40482, 500, 1007, 5024, 240, 9467, 1281, 481, 9514, 4914, 240, 33112, 240, 1338, 21172, 5465, 240, 6953, 240, 15022, 8361, 240, 11332, 488, 6444, 40478, 40482, 8240, 481, 6089, 715, 37749, 40478, 40482, 8263, 485, 578, 1479, 862, 40478, 40481]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,"[2766, 1113, 3046, 5966, 5812, 6654, 4623, 3758, 6270, 3217, 5319, 6906]"
59541,42946,"[40480, 5867, 957, 35397, 40481]","[[17921, 10837], [8780], [9649, 5867], [9649, 3947], [5811, 13747], [6812], [6953, 488, 11332], [5940], [3137, 31950, 17169], [6020], [8289], [6821]]","[40480, 40482, 12172, 10837, 240, 5867, 240, 3947, 240, 13747, 488, 277, 8441, 40478, 40482, 4846, 6821, 488, 278, 522, 8289, 645, 10114, 40478, 40482, 12172, 862, 488, 7033, 556, 6953, 488, 11332, 40478, 40482, 3852, 666, 1220, 4537, 522, 3295, 13617, 40478, 40482, 4846, 1220, 4289, 498, 5940, 485, 1420, 8441, 40478, 40482, 1082, 17169, 504, 246, 3505, 40478, 40482, 11606, 4537, 666, 481, 8441, 488, 5940, 40478, 40482, 3612, 500, 5339, 17169, 485, 3135, 4890, 515, 40478, 40482, 2525, 6020, 500, 1719, 28058, 40478, 40482, 5539, 957, 35397, 1073, 3746, 2507, 40478, 40481]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[4610, 840, 1707, 1723, 4785, 2499, 6276, 4717, 2764, 4987, 1803, 1170]"
